conm,cusip,cusip9digit,gvkey,id1,loc,ticker
ARKANSAS ELECTRIC COOP CORP,04099Y93,04099Y935,24947,1852,USA,7398B
ARMADA CORP,04208310,042083105,1753,1859,USA,3AMDA
ARISTOTLE INTL INC,04044K10,04044K105,140907,1840,USA,VOTE
ARMADA WATER ASSETS -REDH,04216120,042161208,21011,1861,USA,AWA
ARK INDL INNOVATION ETF,00214Q20,00214Q203,21862,1847,USA,ARKQ
ARMO BIOSCIENCES INC,04225U10,04225U104,32895,1869,USA,ARMO
ARMSTRONG ENERGY INC-REDH,04299S93,04299S936,190578,1874,USA,ARMS
ARMKEL LLC,04224893,042248930,152291,1868,USA,0388B
ARMORED AUTOGROUP INC,04226Q99,04226Q995,15148,1872,USA,8552B
ARK INNOVATION ETF,00214Q10,00214Q104,22076,1848,USA,ARKK
AROG PHARMACEUTICALS  -REDH,04299F93,04299F934,34220,1883,USA,AROG
ARMITEC INC,04224210,042242107,144564,1867,USA,AMTI.
ARROW DOGS OF THE WORLD ETF,04276569,042765693,32903,1890,USA,DOGS
ARROW DOW JONES GLBL YLD ETF,04273H10,04273H104,1352,1891,USA,GYLD
ARK WEB X.0 ETF,00214Q40,00214Q401,21863,1851,USA,ARKW
ARMSTRONG RESOURCE PRTN-REDH,04299R93,04299R938,190579,1878,USA,ARPS
ARROW QVM EQUITY FACTOR ETF,04276578,042765784,23187,1899,USA,QVM
ARMSTRONG PHARMACEUTICALS,04244910,042449108,20899,1877,USA,ATPH
ARROW RESOURCES DEVLPMT INC,04276R10,04276R109,12466,1900,USA,ARWD
ARTEL COMMUNICATIONS CORP,04300910,043009109,1779,1909,USA,AXXX
ARTECON INC,04300310,043003102,64544,1908,USA,ARTE.1
ARROWPOINT COMMUNICATION INC,04281010,042810101,133524,1903,USA,ARPT
ARTEC GLOBAL MEDIA INC,04300F10,04300F105,18534,1906,USA,ACTL
ARTEMIS US CAPITAL APPREC FD,04301X10,04301X105,186746,1913,USA,AUF.UN
ARROW INV TR - ARROWSHA,04276571,042765719,30762,1896,USA,ARCM
ARROW INV TR DWA TACTICL ETF,04276579,042765792,21870,1897,USA,DWAT
ARTECH SYSTEMS INC,04290220,042902205,13738,1907,USA,8224B
ARROW DWA COUNTRY ROTATN ETF,04276568,042765685,32891,1892,USA,DWCR
ARTERIAL VASCULAR ENGR INC,04301310,043013101,62572,1914,USA,AVEI
ARTISAN CONSUMER GOODS INC,04316M10,04316M102,170995,1922,USA,ARRT
ASANTE SOLUTIONS INC -REDH,04342B10,04342B104,22635,1941,USA,PUMP.2
ASB HAWAII INC -SPN,00215C10,00215C104,25425,1946,USA,ASBH.WI
ASCEND ACQUISITION CORP-OLD2,04399S93,04399S935,170834,1949,USA,ASCQ.2
ASALLIANCES BIOFUELS -REDH,04393Y93,04393Y938,176352,1940,USA,ASAB.
ASCENT ENERGY INC -REDH,04362R10,04362R104,144927,1953,USA,ACNT
ASI LIQUIDATING CORP,00210S10,00210S104,61631,1970,USA,ASIL
ARYA SCIENCES ACQ CORP,G3165V10,G3165V109,34258,1932,USA,ARYA
ASIA ELECTRONICS HOLDING CO,04516K10,04516K104,65475,1972,USA,AEHZ
ASPEN IMAGING INTL INC,04530110,045301108,1798,1985,USA,ARIB
ASPEN LEAF INC,04529910,045299104,13595,1986,USA,3TREE
ASPEN MARINE GROUP INC,04530J30,04530J307,17401,1987,USA,AMAG.2
ASPEN BANCSHARES INC,04524310,045243102,24276,1982,USA,ASBK
ASPIRE JAPAN INC,04537Q10,04537Q106,178808,1990,USA,ASJP
ASSERTIO HOLDINGS INC,04546C10,04546C106,65944,1994,USA,ASRT
ASIAN-AMERICAN INTL,04516Q10,04516Q101,11159,1974,USA,3VICM.
ASK GROUP INC,00190310,001903103,1054,1975,USA,ASKI
ASSET CAPITAL CORP INC -REDH,04544C20,04544C207,165163,1996,USA,ACCI
ASSET ACCEPTANCE CAPITL CP,04543P10,04543P100,157058,1995,USA,AACC
